scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
multi,depth_degradation,depth,0.25,7,2,2,0,0,1.0,1.0,1.0,0.8626397439123228,-1.2875807907270342,2.259166841921598,1.3212129307661395,0.914191438651808,TRUSTED,Distribution shift (input unlike calibration set),Distribution shift (input unlike calibration set) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),47.14915000010933,6.720123000036438,2,0.9524112277486233,1.0,0.9996712226819917,1.0,1.0,0.9742018057233197,0.82531671866967,0.8390799212815074,0.7603730249033875,0.8750744047619048,0.8348219565112863,0.8904953094137412,1.0,0.8517793054166063,0
multi,depth_degradation,depth,0.25,8,2,2,0,0,1.0,1.0,1.0,0.8752658159137674,-5.572151868239693,10.834816393644914,5.608283859378451,0.8185855661945416,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Inconsistent depth within objects,43.776204999971924,6.022151000024678,2,0.9384830621347897,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.8263248456078358,0.7262295762897812,0.9000104427736006,0.7895086339653054,0.343258815309711,1.0,-3.432791772096053,1
multi,depth_degradation,depth,0.25,9,2,2,0,0,1.0,1.0,1.0,0.8867917966850737,-1.2849539466526192,2.240199793940004,1.2852529141109956,0.9145978884527496,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),46.606332999886035,6.560381999975107,2,0.9535653553232366,1.0,0.9984102316774734,1.0,1.0,0.9833751174433771,0.8516971218951256,0.813330312618899,0.698936957432149,0.8749317347076131,0.8516187998451515,0.9157151126029022,1.0,0.8544061494910213,0
multi,depth_degradation,depth,0.25,10,2,2,0,0,1.0,1.0,1.0,0.8937428554739426,-1.2565860955611523,2.167561572530996,1.2595998625816573,0.9192676884447247,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),44.392402000084985,6.0834760000716415,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.8113385147336952,0.6918026121676427,0.8924532784288882,0.8637434137354891,0.9473558796255253,1.0,0.8827740005824882,0
multi,depth_degradation,depth,0.25,11,2,2,0,0,1.0,1.0,1.0,0.913572691526894,-1.2458919753199034,2.1511643865834102,1.2503746727880347,0.9198685902273778,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),48.17325000010442,6.940082000028269,2,0.9542336928689465,1.0,0.9943142216263317,1.0,1.0,1.0,0.8648209046825233,0.8152116068723579,0.7080462481372014,0.8896969696969697,0.8750592953761833,0.9121033046403484,1.0,0.8934681208237372,0
multi,depth_degradation,depth,0.25,12,2,2,0,0,1.0,1.0,1.0,0.9304927709401046,-1.2435439358586855,2.1365524789561405,1.249519756014314,0.9196940645787403,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),45.05354599996281,6.228970000051959,2,0.9542635792740755,1.0,0.9933429225243944,1.0,1.0,1.0,0.8367244482932941,0.8210586173346512,0.7267338483364335,0.9103954081632653,0.8792792036559505,0.9020247883475825,1.0,0.895816160284955,0
multi,depth_degradation,depth,0.25,13,2,2,0,0,1.0,1.0,1.0,0.8119373307146411,-1.2715236933335028,2.151266056558363,1.2833502590760628,0.9206457747281114,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),47.115891000089505,6.4109190000181115,2,0.9540330796856911,1.0,0.9960088661993043,1.0,1.0,1.0,0.863620571577709,0.8291809229003202,0.771871747743583,0.8755920550038196,0.8608681659004358,0.8870778370983737,1.0,0.8678364028101377,0
multi,depth_degradation,depth,0.25,14,1,1,0,0,1.0,1.0,1.0,0.8896911352085559,-2.1639921768851877,2.1639921768851877,2.175841737601696,0.8948346506688879,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),41.736915000115005,6.143789000020661,1,0.9537015839319211,1.0,0.9993231679418946,1.0,1.0,0.9713591529950519,0.8774383444845747,0.7546871784303798,0.6570511714532814,0.8904991948470209,0.8716819628728555,0.7852796042285467,1.0,-0.024632080741547213,0
multi,depth_degradation,depth,0.25,15,1,1,0,0,1.0,1.0,1.0,0.899274993846527,-2.1429286625074297,2.1429286625074297,2.1553619395196955,0.8931268010090839,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),44.2783479999207,6.642573000021912,1,0.9511065413486167,0.9904080534752324,0.998807452686751,1.0,1.0,0.9850433554298572,0.8896885765168517,0.7442008595102753,0.6541595973088355,0.9016812865497076,0.872526015258387,0.7693353374034959,1.0,-0.003568566363789216,0
multi,depth_degradation,depth,0.25,16,1,1,0,0,1.0,1.0,1.0,0.8958730585005164,-2.1450842567112147,2.1450842567112147,2.1572133018639215,0.8983365446797402,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation),43.36993599986272,6.31397199992989,1,0.9505827415948349,1.0,0.9968209939261972,1.0,1.0,1.0,0.877772434527187,0.7375716023630804,0.6467171142794289,0.9156666666666666,0.8774937634413352,0.808701939969595,1.0,-0.005724160567574188,0
multi,depth_degradation,depth,0.25,17,1,1,0,0,1.0,1.0,1.0,0.8993422557506565,-2.134646581566855,2.134646581566855,2.146973266797604,0.8937896298853838,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error) | Erratic object motion (large filter innovation),45.48249900005885,6.271943000001556,1,0.954184790692335,1.0,0.9942753130679876,1.0,1.0,1.0,0.8590780059282903,0.7327518420092382,0.6400602033582375,0.9044679600235156,0.8825636896142796,0.7966440847734925,1.0,0.0047135145767853714,0
multi,depth_degradation,depth,0.25,18,2,2,0,0,1.0,1.0,1.0,0.8566706395149323,-1.2560486689857813,2.139760473500127,1.2732382597860228,0.8954028015454727,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Geometric inconsistency (calibration or depth scale error),44.00220499996976,6.249885999977778,2,0.9526435568145247,1.0,0.9889589891415058,1.0,1.0,1.0,0.8805827850150302,0.6226553476606638,0.7026634870402491,0.8603322672352522,0.8890537777872048,0.8967198449970069,1.0,0.8833114271578593,0
multi,depth_degradation,depth,0.25,19,2,2,0,0,1.0,1.0,1.0,0.8209134127169431,-1.241137877754543,2.1348607851111367,1.2478455931041172,0.8886104481686545,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),46.89205599993329,6.694637999999031,2,0.951392769953983,1.0,0.9798547402031346,1.0,1.0,1.0,0.8330852161619919,0.6056561053436136,0.696545796744473,0.9000917787426312,0.8954408093921744,0.875642314330374,1.0,0.8982222183890975,0
multi,depth_degradation,depth,0.25,20,3,3,0,0,1.0,1.0,1.0,0.8288399782796597,-1.1080823843029954,2.135338389355203,1.1145867333099988,0.8649153340491269,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),45.78118699998868,6.367008999973223,3,0.9305295579505528,1.0,0.9725975866436116,1.0,1.0,1.0,0.7856166634386447,0.4723903044538871,0.7635400788052564,0.8950141101936703,0.8890221798207004,0.870676343743116,1.0,1.031277711840645,1
multi,depth_degradation,depth,0.25,21,3,3,0,0,1.0,1.0,1.0,0.8639149865344526,-1.1048169205154192,2.1339982903521992,1.1135476025431235,0.8707106117361202,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),47.66288100006477,6.5460690000236355,3,0.9279348149322084,1.0,0.9677888425464378,1.0,1.0,1.0,0.772144231419027,0.5041375088247513,0.793036640534778,0.8928527536370673,0.8899454716956067,0.878571052043739,1.0,1.0345431756282213,1
multi,depth_degradation,depth,0.25,22,3,3,0,0,1.0,1.0,1.0,0.8820037082108932,-1.091732108074685,2.1351668316385,1.1024239941354959,0.8685799357220714,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),45.7909170000903,6.325363999962974,3,0.9301146301979465,1.0,0.9623621597999252,1.0,1.0,1.0,0.7075026979118366,0.5270763422735596,0.8112081628291774,0.8944582709563983,0.8861740479807321,0.8833444732535632,1.0,1.0476279880689556,1
multi,depth_degradation,depth,0.25,23,3,3,0,0,1.0,1.0,1.0,0.8831381282445481,-1.0897620519002278,2.12886381149292,1.103048260171957,0.8663130723181616,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),49.453296000137925,6.835691999981464,3,0.9307790489657118,1.0,0.9546296144002697,1.0,1.0,1.0,0.681252901153917,0.5419691372601786,0.8101479938691034,0.9006261934598401,0.887674130547528,0.8693756676967548,1.0,1.0495980442434127,1
multi,depth_degradation,depth,0.5,0,2,2,0,0,1.0,1.0,1.0,1.0,-1.2169289588928223,2.1943416595458984,1.2287191657549934,0.2653601251097206,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Inconsistent depth within objects | Distribution shift (input unlike calibration set),46.38263499987261,6.428892999906566,2,0.9505856293590424,1.0,0.9966140711386395,1.0,1.0,0.9997637354238725,0.820288995541156,0.0,1.0,0.7878571428571428,0.7058755912242999,0.9537722402775598,1.0,0.9224311372508183,0
multi,depth_degradation,depth,0.5,1,2,2,0,0,1.0,1.0,1.0,0.9761848982685465,-1.1674222013224735,2.066542915675953,1.1763427291263928,0.8412628363132555,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation) | Inconsistent depth within objects,45.23724599994239,6.431800999962434,2,0.9504707541692301,1.0,0.9973703120271837,1.0,1.0,0.9943964851825511,0.8234825173166942,0.6094961240310077,0.356560980663947,0.7742952928297756,0.7109531588275497,0.9516731509764839,1.0,0.971937894821167,0
multi,depth_degradation,depth,0.5,2,2,2,0,0,1.0,1.0,1.0,0.9699998642573293,-1.1918409388998281,2.129091843314793,1.200844045727183,0.8791207786972706,TRUSTED,Erratic object motion (large filter innovation),Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement | Inconsistent depth within objects,42.83158300006562,6.219197000064014,2,0.9512557008308204,1.0,0.99674742137951,1.0,1.0,0.9988858796382466,0.8475438437896108,0.7393669552144184,0.543402674063275,0.7728443999726327,0.7125932674401293,0.9564905232853431,1.0,0.9475191572438124,0
multi,depth_degradation,depth,0.5,3,2,2,0,0,1.0,1.0,1.0,0.9513859617109259,-1.1654362263886817,2.067991173785664,1.1738674440764931,0.8911878875352449,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,46.8914999999015,6.622768000056567,2,0.9512636775575471,1.0,0.9965702105819607,1.0,1.0,1.0,0.8131511195321126,0.8034515993435419,0.6472779075777755,0.8023614175399889,0.7183493176815499,0.9300450117651885,1.0,0.9739238697549588,0
multi,depth_degradation,depth,0.5,4,2,2,0,0,1.0,1.0,1.0,0.9479125398216857,-1.2037843310314678,2.1340982602990195,1.2118165526269817,0.9016020452050634,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,45.095192999951905,6.302783000023737,2,0.9517075535109638,1.0,0.9968192253553634,1.0,1.0,0.9977677053065849,0.8409005612923582,0.8280177310428889,0.7127342635544152,0.7867942425508214,0.7231668024998731,0.9435698718206864,1.0,0.9355757651121728,0
multi,depth_degradation,depth,0.5,5,2,2,0,0,1.0,1.0,1.0,0.9539891245502226,-1.2264645203300137,2.1873250214949884,1.2340797404552446,0.906208734776632,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Missing depth returns | Unstable tracking / temporal disagreement,46.711534999985815,6.510301999924195,2,0.9521096732173524,1.0,0.996167330146015,1.0,1.0,1.0,0.8581715729043413,0.8449522710178887,0.758079164953971,0.8025317819435467,0.7295644454230314,0.9083469430881086,1.0,0.9128955758136268,0
multi,depth_degradation,depth,0.5,6,2,2,0,0,1.0,1.0,1.0,0.9401802339603851,-1.2837003832278047,2.2756384144658632,1.2925467429916584,0.906907314013376,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Missing depth returns | Unstable tracking / temporal disagreement,44.855726999912804,6.126854000058302,2,0.9520830081098381,1.0,0.9966561631244846,1.0,1.0,0.9989509718254005,0.8567469687213646,0.852178547493122,0.7895706850438238,0.7700589851325146,0.7286899317598751,0.9170702959579904,1.0,0.8556597129158359,0
multi,depth_degradation,depth,0.5,7,2,2,0,0,1.0,1.0,1.0,0.8626397439123228,-1.3964172031568438,2.485544329104215,1.4293873064035534,0.8918908271482244,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Missing depth returns | Distribution shift (input unlike calibration set),46.47814500003733,6.364036000036322,2,0.9524112277486233,1.0,0.9996712226819917,1.0,1.0,0.9742018057233197,0.82531671866967,0.8390799212815074,0.7603730249033875,0.7790426587301588,0.6943172541590257,0.8676170667889899,1.0,0.7429428929867967,0
multi,depth_degradation,depth,0.5,8,2,2,0,0,1.0,1.0,1.0,0.8752658159137674,-5.446365086928658,10.636660990507707,5.481831343900288,0.8007771843735211,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Inconsistent depth within objects | Unstable tracking / temporal disagreement,44.21506999983649,6.344678999994358,2,0.9384830621347897,0.9938330170406932,0.9996712226819917,1.0,1.0,0.9664882648616636,0.8416598118346639,0.8263248456078358,0.7262295762897812,0.7922775689223058,0.6514316681357303,0.34724039695482867,1.0,-3.3070049907850176,1
multi,depth_degradation,depth,0.5,9,2,2,0,0,1.0,1.0,1.0,0.8867917966850737,-1.3478387542392891,2.3569848433784806,1.3482470897555727,0.8966406395073623,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),46.0240889999568,6.4875040000060835,2,0.9535653553232366,1.0,0.9984102316774734,1.0,1.0,0.9833751174433771,0.8516971218951256,0.813330312618899,0.698936957432149,0.7891227429186778,0.7317751482840988,0.9049346881143893,1.0,0.7915213419043514,0
multi,depth_degradation,depth,0.5,10,2,2,0,0,1.0,1.0,1.0,0.8937428554739426,-1.2483720986739453,2.1956606325895898,1.2514802749346114,0.9014866730008589,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.789207999907376,6.149439999944661,2,0.9521057493409935,1.0,0.9945756163955712,1.0,1.0,1.0,0.8442734393949486,0.8113385147336952,0.6918026121676427,0.7945993031358884,0.7553625661531649,0.9358357107145139,1.0,0.8909879974696953,0
multi,depth_degradation,depth,0.5,11,2,2,0,0,1.0,1.0,1.0,0.913572691526894,-1.2390724887018614,2.134550426317297,1.2434945995381501,0.9030077545438008,TRUSTED,Inconsistent depth within objects,Inconsistent depth within objects | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),46.964060999926005,6.665046999955848,2,0.9542336928689465,1.0,0.9943142216263317,1.0,1.0,1.0,0.8648209046825233,0.8152116068723579,0.7080462481372014,0.782521645021645,0.7683747381678097,0.9145405350805311,1.0,0.9002876074417792,0
